sentence 	 label
five people remained in critical condition on thursday, a day after a blast in a chemicals plant run by sasol killed six and injured more than 100, amid a report that the company had flouted safety norms . 	0
baghdad, iraq - a militant group in iraq on wednesday released seven foreign truck drivers they had held hostage for six weeks after dropping nearly all their demands for the release of prisoners and compensation for the victims of fighting . 	0
crude oil futures were little changed after surging 4.5 percent yesterday, the biggest increase in two months, as the us energy department reported a bigger-than- expected decline in the country #39;s oil supplies . 	2
the federal appeals court in atlanta gave a big boost wednesday to a lawsuit by nearly 900,000 doctors against the managed health care industry . 	2
it might be too early to celebrate, but according to symantec #39;s numbers, the rate of increase of internet spam is easing a bit . 	3
tokyo - japan #39;s top spokesman withheld comment thursday on remarks accused us army deserter charles jenkins made in an interview with a hong kong-based weekly, which hit stands the same day, about his life in north korea . 	0
the rookie had 198 rushing yards and three touchdowns, helping dallas erase a 10-point deficit with less than 3 minutes to play as the cowboys stunned the seattle seahawks 43-39 on monday night . 	1
reuters - us airways group inc.'s pilots union\said on wednesday it may agree this week on a plan to cut wages\and benefits to help the seventh-biggest u.s. airline avoid a\second bankruptcy filing . 	2
new york (reuters) - us airways group inc.'s pilots union  said on wednesday it may agree this week on a plan to cut wages  and benefits to help the seventh-biggest u.s. airline avoid a  second bankruptcy filing . 	2
tokyo (reuters) - the dollar barely moved off recent lows  on thursday after soft manufacturing data left traders nervous  of building positions ahead of u.s. jobs data later in the  week . 	2
charles robert jenkins, the husband of former abductee hitomi soga, was pressured by north korean officials to refuse prime minister junichiro koizumi #39;s invitation to go with him to japan, an interview has revealed . 	0
for about \$10 million, city officials believe they can turn all 135 square miles of philadelphia into the world's largest wireless internet hot spot . 	2
us airways group inc. and its pilots union said they may agree by today on a plan to cut \$295 million in wages and benefits to help the carrier avoid a second bankruptcy filing . 	2
chad pennington agreed to a \$64 million, seven-year contract extension with the new york jets yesterday that includes \$23 million in guaranteed money . 	1
vice president dick cheney said that the nation's fundamental security was at stake in the presidential election . 	0
beslan, russia - armed militants with explosives strapped to their bodies stormed a russian school in a region bordering chechnya on wednesday, corralling hundreds of hostages - many of them children - into a gymnasium and threatening to blow up the building if surrounding russian troops attacked.    casualty reports varied widely.. . 	0
ryan smyth scored two goals to lead canada to a 5-1 victory over slovakia on wednesday night in the world cup of hockey . 	1
russian president vladimir putin has postponed his planned visit to turkey amid the hostage crisis at a school in southern russia, the kremlin said thursday . 	0
positive study results on a new implantable contact lens show that the surgery can help even those with coke-bottle glasses. by kristen philipkoski . 	3
ap - chad pennington agreed to a  #36;64 million, seven-year contract extension with the new york jets on wednesday that includes  #36;23 million in guaranteed money . 	1
new york (cbs.mw) -- big gains in technology stocks helped the nasdaq close monday just shy of its high for the year, but the dow jones industrial average finished in the red after a spate of brokerage downgrades . 	2
houston--(business wire)--sept. 1, 2004-- l #39;operazione crea una centrale globale per l #39;analisi strategica el #39;approfondimento del settore energetico ihs energy, fonte globale leader di software, analisi e informazioni 	2
montreal -- if this were gymnastics, the cubs would get low scores from the judges for awkward form at times in wednesday night #39;s 2-1 victory in 11 innings over the montreal expos . 	1
a suspected al-qaida operative who was captured along with another man during raids in this southwestern city is an  quot;explosives expert quot; who had arrived here from iran, a security official said thursday . 	0
russian authorities are trying to negotiate with the armed group holding at least 200 hostages, many of them children. the heavily armed militants stormed the school in beslan on wednesday and are demanding 	0
beslan, russia (reuters) - president vladimir putin vowed  thursday to do all he could to save hundreds of children,  parents and teachers held under threat of death by gunmen for a  second day at a russian school near rebel chechnya . 	0
apple computer unwrapped an attractive gift for smb design shops that rely on mac-quality graphics capability. the sleek new imac stores the entire computer in its flat-panel display . 	3
oracle has issued an alert regarding multiple security vulnerabilities discovered across an unsettlingly wide range of its products . 	3
next week, the wi-fi alliance will release wi-fi multimedia, or wmm, an interim standard that will provide early quality-of-service functionality for multimedia equipment based on the emerging 802 . 	3
"new york - as president bush prepared to accept the republican nomination for a second term, vice president dick cheney portrayed his boss as a decisive commander in chief. ""he doesn't waffle, he doesn't agonize,"" cheney said thursday.. . "	0
washington (cbs.mw) - productivity in the us nonfarm business sector increased at a 2.5 percent annual rate in the second quarter, revised lower from an earlier estimate of 2.9 percent, the labor department estimated thursday . 	2
shares of film studio metro-goldwyn-mayer (nyse: mgm) rose more than 6 on heavy volume yesterday on the back of reports from reuters -- and followed up by various 	2
reuters - russian oil major yukos again warned on\thursday that it may be forced to cut output after saying that\a moscow court ruled this week that  #36;2.6 billion of company\funds could be seized by the authorities . 	2
chinese flag carrier air china signed a usd\$1.3 billion deal to buy 23 new airbus jets on monday during a visit to beijing of german chancellor gerhard schroeder . 	0
canadian press - halifax (cp) - floating in the atlantic ocean, his life raft deflated, a man who has failed in his bid to row from the united states to england was counting on a canadian search-and-rescue helicopter to pluck him from water thursday . 	0
san francisco (reuters) - global sales of semiconductors  rose 1 percent in july as consumer uncertainty and swelling  inventories restrained the industry's pace of growth, the u.s.  semiconductor industry association reported on thursday . 	3
us retailers on thursday reported weaker-than-expected august sales, generating the smallest monthly gain in a year and a half as high gasoline prices cut into back-to-school spending . 	2
us clothing retailers like gap inc. (gps.n: quote, profile, research) and american eagle outfitters (aeos.o: quote, profile, research) , on thursday posted 	2
intel corp. will look to a multicore future during the fall intel developer forum (idf) in san francisco next week as it tries to leave behind a tumultuous year plagued by product delays and road map revisions . 	3
firefox toolbar: a set of search toolbars for mozilla users\\yet another search toolbar! but fortunately unlike most internet explorer only toolbars it is for the users of the alternate open source browser firefox and mozilla. firefox toolbar is a set of free toolbars made by a company called vpop technologies .. . 	3
"washingtonpost.com - if you're an avid instant messenger, you probably know what i mean: ""instant messaging doesn't work for me, does it work for you?"" yet i appear to be on the way to becoming a minority, a fuddy-dud resisting the text-chat party. instant messaging, or im, is catching on with adults in a big way as it moves rapidly into the workplace, according to recent surveys. in fact, analysts predict im soon will overtake e-mail as the no. 1 form of electronic communication . "	3
reuters - red hat inc. , a linux\software distributor that in july said it would restate three\years' of financial results, on thursday named charles peters\as chief financial officer . 	3
crans-sur-sierre, switzerland (reuters) - colin montgomerie  says his ryder cup wildcard was rubber-stamped by colleagues  who had already qualified for this month's event against the  u.s. at oakland hills . 	1
lebanon urged members of the un security council thursday to vote against a us-french draft resolution demanding syrian military withdrawal . 	0
oil prices have resumed their upward path, lifted by reports of pipeline sabotage in iraq and fears that russian firm yukos may suspend production . 	2
new york (cbs.mw) -- bluelinx holdings, an atlanta-based distributor of building products, on thursday filed to raise up to \$150 nillion in an initial public offering with underwriters goldman sachs, morgan stanley, cs first boston and lehman brothers . 	2
video game publisher acclaim entertainment inc. (aklm.pk: quote, profile, research) on thursday said it filed for bankruptcy after failing to line up new financing for a credit line that expired last week . 	3
the un war crimes tribunal is to impose a defence lawyer on slobodan milosevic, whose doctors say he is too ill to continue representing himself . 	0
stockholm - nokia, the world #39;s biggest cellphone maker, took market share in the second quarter by cutting prices and introducing new models, rebounding from its lowest level since 1999, market researcher gartner said yesterday . 	3
seattle with final preseason cuts looming this weekend, vikings coach mike tice certainly gave himself an opportunity to thoroughly evaluate his reserves thursday night . 	1
techweb - six apart released a new version of its popular blogging software only three months after movable type 3.0 . 	3
buenos aires, argentina (reuters) - an argentine court on  thursday acquitted five suspected accomplices in the 1994  bombing of a jewish community center in which 85 people were  killed and ordered new probes into the case's botched  investigation . 	0
port-au-prince, haiti (reuters) - haitian president  boniface alexandre said on thursday his administration would  not give in to rebels who took over a southern town six days  ago to back demands for the reestablishment of the army . 	0
riggs bank investigators have found evidence of possible criminal activities by some former employees who managed the accounts of former chilean dictator augusto pinochet and have referred their findings to federal prosecutors, according to several sources . 	2
new york, sept. 2 -- the stock market went whisper quiet this week as republicans convened in madison square garden to renominate george w. bush for president . 	2
herbert h. haft, 84, the washington area discount retailer whose drive to sell drugs at cut-rate prices made him a multimillionaire and whose empire dissolved in a nasty and very public family feud in the 1990s, died thursday at sibley memorial hospital . 	2
intel, the world's leading computer chip maker, slashes its revenue forecasts, triggering a decline in global chip stocks . 	2
the yankees have won 10 of their last 11 home games against cleveland. baltimore outscored tampa bay, 31-8, in the three-game series . 	1
they threw carlos bocanegra into the deep end of the soccer field last december. a few days after bocanegra arrived in london to play for fulham fc, he was assigned to mark newcastle united's forwards, including scoring machine alan shearer . 	1
low fat diets are as good as the atkins diet when it comes to losing weight over the long term, a study says . 	0
the venezuelan mother of major league baseball pitcher ugueth urbina is kidnapped near caracas . 	0
we have managed to keep the major pieces of our fabled boston healthcare institutions more or less intact so far, but the relentless market keeps testing the system, looking for the weakest link . 	2
us airways is dangerously close to its second chapter 11 filing in two years, a bankruptcy that could cripple the airline and its frequent fliers if it fails to cut costs severely . 	2
hurricane frances forces the postponement of monday's college football season opener between florida state and miami . 	1
mystics forward chamique holdsclaw touched off more speculation thursday by practicing with the team a day after being placed on the injured list . 	1
chico's may be a hot retailer, but its labor day weekend looks threatened . 	2
rank group plc, a uk distributor of movies for half a century, plans to exit the film industry after losses at its dvd and cinema production business . 	2
some of south america's key areas are at risk from soya bean exports, campaigners say . 	3
server and software company prepares new foray into market for dot-com infrastructure . 	3
microsoft's decision to cut winfs from its longhorn release means another delay for the microsoft business framework, which promises to make it easier for developers to write business applications for the windows platform . 	3
at two tech-focused gatherings yesterday, industry companies, lobbying groups and politicians mulled over the it industry's legislative agenda, including concerns about a move to force companies to expense stock options . 	3
new this month: office 2003 gets tweaked; sidekick gets thinner and flashier; more powerful wireless networking is on the way; and hard-drive-based digital music players offer long battery life and lots of storage . 	3
by matthew fordahl    (ap) -- for two months, jacob sevlie's insurance company tagged along whenever he slid behind the wheel of his honda accord.    an electronic monitor the size of a matchbook closely tracked sevlie's driving time and behavior.. . 	3
princeton, new jersey  #39;everyone wants to go to baghdad; real men want to go to tehran. quot; that was the attitude in washington two years ago, when ahmad chalabi was assuring everyone that iraqis would greet us troops with flowers . 	0
telephones and computers that were donated for use at the republican national convention will now be used to improve security and enhance new york city public schools . 	3
new york (reuters) - the serena williams fashion show will  take center stage at the u.s. open friday as the former  champion takes on french teen-ager tatiana golovin for a place  in the fourth round . 	1
the united states chamber of commerce said on thursday that it had asked a federal court to overturn a rule requiring mutual fund boards to have independent chairmen and majorities of independent directors . 	2
shares in rank group have rallied after the leisure group said it might hive off its deluxe film and video businesses to focus on its gaming and restaurant operations . 	2
worldwide external controller-based disc storage revenue totalled \$3.2bn (1.8bn) in the second quarter, up 5.1 from the \$3.1bn recorded in the same period last year . 	3
india and pakistan are preparing for high-level talks this weekend to build on a fledgling peace process. top foreign ministry officials will meet in delhi on saturday followed by talks between the two foreign ministers over the next two days . 	0
london (reuters) - speculation that august's u.s. jobs  report could surprise on the upside has lent sagging global  stock markets some support this week and dampened buoyant bond  markets . 	2
tripoli, libya (reuters) - libya signed a deal friday to  pay \$35 million in compensation to more than 160 victims of a  berlin nightclub bombing in 1986, taking another major step  toward ending its international isolation . 	0
california university officials have warned nearly 600,000 students and faculty that they might be exposed to identity theft following incidents where computer hard drives loaded with their private information were lost or hacked into . 	3
russian special forces stormed a school friday ending a three-day hostage crisis and freeing hundreds of children, parents and teachers held without 	0
though banned in the 1970s, toxic pcbs persist in high concentrations around the world. now a stanford team says it may have the solution: carbon. by amit asaravala . 	3
washington (reuters) - the u.s. job market brightened in  august as employers added 144,000 workers to their payrolls and  hiring totals for the two prior months were revised up, the  labor department reported on friday . 	2
tokyo (ap) -- the electronics and entertainment giant sony corp. (sne) is talking with wal-mart stores inc.. . 	3
sources say agreement bars coca-cola from manipulating retailers to give its products an edge. brussels (reuters) - coca-cola and the european commission were poised to settle a long-running antitrust case friday, people familiar with the situation said . 	2
despite a practically saturated western european market, cell phone sales are still booming worldwide, driven by longtime owners clamoring to update their phones and new buyers wanting to get on the phone-owning ladder, according to a new report . 	3
englishman simon dyson took advantage of the excellent conditions at the stunning crans-sur-sierre course in switzerland to move to the top of the leaderboard on the second morning of the omega european masters . 	1
lebanon #39;s ambassador to washington, farid abboud, who traveled to new york to observe part of the republican national convention, was on double duty this week in the back halls of the united nations . 	0
beslan, russia (reuters) - russian troops stormed a school  friday in a chaotic battle to free hundreds of parents,  teachers and children who had been held hostage for two days by  chechen separatists . 	0
worldwide mobile phone sales surpassed 156.4m units in the second quarter of 2004, a 35 per cent increase on the second quarter of 2003, according to market research group gartner, inc . 	3
beslan, russia - at least seven people were killed and 310 others wounded friday, reports said, after commandos stormed a school in southern russia where hundreds had been held hostage for three days by rebels strapped with explosives.    troops killed five of the hostage-takers but 13 others escaped, the itar-tass news agency said.. . 	0
press baron, financier, philanthropist, member of the global elite. but as we learned this week from a hollinger international investigative 	2
microsoft has filed a report with the us securities and exchange commission warning that 2005 could be challenging, as linux continues to steal business and pc sales remain sluggish . 	2
september 03, 2004 (computerworld) - storage vendor emc corp. today named jeffrey nick as its chief technology officer. nick is an ibm veteran who helped design the company #39;s on-demand computing initiative and led its grid computing strategy . 	3
a supposedly disorganized and uninspired russian team that arrived for the world cup of hockey without some of its top stars suddenly looks like a contender . 	1
new york (cbs.mw) -- though hurricane frances is still days away from potential landfall in the southeastern united states, those without window shutters are busy boarding up their houses with plywood -- if they can find any . 	2
conspicuous by their silence, us retailers and apparel makers are waiting on the sidelines while domestic textile companies take what may be their last stabs at preserving limits on imports of garments made in china . 	2
it has been a week since a peace deal was struck in the iraqi city of najaf, bringing an end to three weeks of fighting and opening the predominantly shia city up to millions of dollars in reconstruction aid . 	0
pakistan foreign secretary riaz khokhar arrived in new delhi on friday night to hold talks with his indian counterpart shyam saran . 	0
ibm (quote, chart) moved to undercut its rivals friday by offering an entry-level storage server for about a third less than the street cost of emc #39;s (quote, chart) and hp #39;s comparable products . 	3
syria has turned herself into cannon fodder in the campaigns directed against her during the american presidential election battle-a result of her miscalculations in the lebanese presidential elections . 	0
kuala lumpur: prime minister datuk seri abdullah ahmad badawi said there will be no political interference in a federal court ruling today (thursday) on whether to free former deputy prime minister datuk seri anwar ibrahim, when it decides on his final 	0
japanese prime minister junichiro koizumi, right, on board a patrol boat off the hokkaido coast. picture:reuters. japan #39;s prime minister junichiro koizumi has defied russian objections to sail 	0
an audit made public thursday says that the quickest and cheapest way to protect motorists on the eastern span of the bay bridge from major earthquakes is to stick with the plan to build the costly single-tower suspension span that has generated so much 	2
#name? 	1
usa track and field chief executive officer craig masback today declared victory over dope cheats. at the group #39;s annual meeting, he said  quot;our clean athletes took the sport back from the cheaters quot; . 	1
new york: comeback kid tommy haas upset 12th seed sebastien grosjean to move into the third round of the us open on friday. the german former world number two, who missed the whole of last season after shoulder 	1
reuters - the number of u.s. wireless\subscribers who are switching providers while keeping their\telephone numbers is accelerating, the federal communications\commission said on friday . 	3
reuters - online retailer wine.com has\secured another  #36;20 million in venture capital funding and\could go public as soon as next year, chief executive officer\george garrick said on friday . 	3
reuters - new york yankees first baseman\jason giambi has been receiving treatment for a benign tumor in\his pituitary gland . 	1
maccentral - apple computer inc. chief executive officer (ceo) steve jobs offered nobuyuki idei, chairman and group ceo of sony corp., the chance for sony to come aboard apple's itunes music store service, the nikkei sangyo shimbun newspaper reported in its sept. 2 edition. the offer would have allowed for joint operation of the service, the newspaper said . 	3
"new york (reuters) - u.s. technology shares tumbled on  friday after intel corp. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=intc.o target=/stocks/quickinfo/fullquote""&gt;intc.o&lt;/a&gt;, the world's no. 1 chip  maker, slashed its revenue forecast, but blue chips were only  moderately lower as drug and industrial stocks gained . "	2
"new york (reuters) - sears, roebuck   co. &lt;a href=""http://www.investor.reuters.com/fullquote.aspx?ticker=s.n target=/stocks/quickinfo/fullquote""&gt;s.n&lt;/a&gt;, was sued  this week by the u.s. equal employment opportunity commission,  which said the largest u.s. department store chain illegally  fired a store manager because he was black . "	2
new york (reuters) - growth in the vast u.s. services  sector slowed in august although managers seemed more willing  to hire new workers, according to an industry survey published  on friday . 	2
"corporate rescue firm stephen forbes cooper llc applied to a manhattan bankruptcy court today for the ""success fee"" as payment for guiding enron through the chapter 11 process . "	2
millions of people in florida are ordered to leave their homes as the us state braces itself for hurricane frances . 	0
growth in the vast u.s. services sector slowed in august although managers seemed more willing to hire new workers, according to an industry survey published today . 	2
mine safety's stock has risen almost 150 in the year since it was recommended in hidden gems . 	2
on september 8th, a daylight fireball will streak across the western united states. it's genesis, returning samples of the sun to earth . 	3
dieter gundel, head of racetrack electronics at ferrari, says all strategy decisions are based on computer simulations . 	3
expand beyond corp., which makes tools for remotely managing databases, has been awarded a broad patent for technology used to monitor and manage computer systems from a wireless device, the company announced friday . 	3
united nations -- despite peace deals, sudan's darfur region is lapsing into chaos, with rebels attacking police and the government ignoring brutal tribesmen they once armed, according to a un report yesterday . 	0
leaving their orbiting outpost unmanned, the international space station #39;s two astronauts floated outside on a spacewalk friday and plugged in new antennas and replaced a worn-out piece of cooling equipment . 	3
(new york-ap, sept. 3, 2004 5:40 pm) _ pfizer agreed to pay \$430 million to settle lawsuits alleging injury from insulation products made by a subsidiary . 	2
nazarijo writes  quot;in an article entitled spammers using sender authentication too, study says, infoworld reports that a study by ciphertrust shows that spf and sender id (sid) aren #39;t nearly as effective as we expected them to be when combatting spam . 	3
new york (reuters) - former champion lleyton hewitt  bristled, battled and eventually blossomed as he took another  step toward a second u.s. open title with a second-round  victory over moroccan hicham arazi on friday . 	1
baghdad/paris (reuters) - two french hostages held in iraq  are being well treated but there are hurdles to overcome to  secure their release, officials said . 	0
washington - the us job market brightened in august as employers added 144,000 workers to their payrolls and hiring totals for the two prior months were revised up, the labor department (search) reported on friday . 	2
southeast asian countries have completed talks on a plan for economic integration, bringing the region a step closer to creating a european-style single market covering 530 million people . 	2
chicago, il (sports network) - depaul university head men #39;s basketball coach dave leitao agreed to a six-year contract extension on friday . 	1
reuters - tragic, despicable, inhumane, cowardly,\barbaric, evil, and astonishing -- the deaths of a hundred or\more people including children in a siege in russia sparked\strong words for the hostage-takers from world leaders . 	0
reuters - microsoft once again\is looking to eat the lunch of longtime rival apple computer,\this time in the digital music arena . 	3
a federal judge has let insurer geico #39;s lawsuit against the two biggest providers of search-based advertising move forward, setting the stage for closer examination of whether the burgeoning form of online ads breaks trademark laws . 	3
new york: ibm said that it is making the design of its blade computer servers widely available, in a move designed to gain wider acceptability in data centres and the telecom industry . 	3
one of the worlds most bizarre scientific collections has gone on show. from a homemade iron lung to ancient dentists chairs and antique operating tables, it comprises part of the 170,000-odd items in the storerooms of londons science museum . 	3
beslan, russia (reuters) - russia began counting the cost  on saturday at the end of siege of a school captured by chechen  gunmen which killed at least 200 people and cast fresh doubts  on moscow's policy in the turbulent region . 	0
saudi arabia is set to see a budget surplus for 2004, thanks to surging oil prices, crown prince abdullah says . 	2
would a half-day management training seminar have made a better boss of ebenezer scrooge? you and bob cratchit already know the answer; ebenezer needed a more personal approach to turn him around. dickens understood that. and now, just 161 years later, using personal coaches to modify behavior is all the rage in the enterprise . 	2
general motors and ford are cutting production in their domestic market over the coming months as car sales begin to slow amid wilting consumer confidence . 	2
reuters - russia began counting the cost\on saturday at the end of a siege of a school captured by\chechen gunmen which killed at least 200 people and cast fresh\doubts on moscow's policy in the turbulent region . 	0
ap - rebel shiite cleric muqtada al-sadr declared u.s. forces can never defeat his mahdi militia in a defiant speech read out to 2,000 supporters during the first friday prayers since the end of a brutal three-week standoff with american troops . 	0
with hurricane frances approaching the eastern coast of florida, miami players requested that their preseason game in new orleans be canceled . 	1
baltimore ravens left tackle jonathan ogden sprained the medial collateral ligament in his left knee in thursday #39;s exhibition game against the new york giants . 	1
new york (reuters) - serena williams moved into the fourth  round of the u.s. open with an error-strewn 7-5, 6-4, defeat of  french teenager tatiana golovin on friday . 	1
hundreds of thousands of priceless antique books were feared destroyed or badly damaged yesterday by a fire that swept through a 16th century german palace . 	0
paul byrd pitched eight strong innings and eli marrero homered to help the atlanta braves extend their winning streak to four games with a 7-1 victory over the montreal expos on friday night . 	1
los angeles man allegedly used unsecured wi-fi networks to send thousands of messages promoting porn sites.\ 	3
the un envoy to sudan urged the government to accept an international monitoring force with more than 3,000 troops to help prevent escalating militia attacks in the violence-wracked darfur region . 	0
kabul - a jeep packed with explosives detonated at a roadside in the southern city of kandahar today, killing one person and seriously injuring two others in a passing taxi, police said . 	0
new york (reuters) - pedro martinez pitched seven shutout  innings to lead the streaking boston red sox to their 10th  straight victory, a 2-0 win over the texas rangers in american  league play at fenway park on friday . 	1
moscow - the russian-us crew of the international space station (iss) went on a five-hour space walk overnight to carry out maintenance work, russian space officials said saturday, quoted by itar-tass news agency . 	3
emc has hired the former chief architect of ibm #39;s grid computing initiative as senior vice president and chief technology officer for the hopkinton, mass . 	3
kiev (reuters) - ukraine's outgoing leader made key  concessions tuesday to opponents staging mass protests against  a rigged presidential poll, but failed to agree exactly how to  end the ex-soviet state's political turmoil . 	0
sometimes, change for change #39;s sake can be a good thing. team usa proved that last night. after inserting five fresh sets of legs into the lineup because of extremely poor 	1
reuters - democratic vice presidential\candidate john edwards had income of nearly  #36;39 million over\the past decade, and paid more than a third of his earnings in\taxes, the washington post reported on saturday . 	0
president chen shui-bian () stated thursday that  quot;taiwan quot; is the most precise abbreviated designation for the this island country during a one-day state visit to the central american nation of belize . 	0
"\\really cool blog post about hidden java features.  these are little tricks that\you forget about from time to time but that make life more pleasant.\\this is a good one:\\""instance initializers -- i've been exploiting these lately to abbreviate list\initialization (in unit tests only):\&gt;\list triple = new arraylist(3) \&gt;\   add(""a""); add(""b""); add(""c""); \&gt;\;""\\i've been using static code blocks but this looks like it might be a better\trick.\\example:\\""public static list = new arraylist();\&gt;\static \    list.add( ""foo"" );\""\\also this final closure  hack seems pretty cool:\\ "	3
beslan, russia - the three-day hostage siege at a school in southern russia ended in chaos and bloodshed friday, after witnesses said chechen militants set off bombs and russian commandos stormed the building. hostages fled in terror, many of them children who were half-naked and covered in blood.. . 	0
ap - honda motor co., with help from partner ibm corp., is preparing to introduce an improved speech-recognition system that will allow drivers to get voice navigation guidance without having to manually punch in any information or take their eyes off the road to read a computer screen . 	3
paris, france - attendees at apple expo in paris are impressed at the look of the new imac g5, but mixed on whether it #39;s the right solution for their needs . 	3
the european union, japan, brazil and five other countries won world trade organization approval to impose tariffs worth more than \$150 million a year on imports from the united 	2
new york - the us service sector accelerated its hiring in august, but its growth rate slowed markedly compared with july, according to a report released friday . 	2
michael vaughan refused to let his own dismal run with the bat take the sheen off england #39;s emphatic victories in the natwest challenge against india . 	1
with the wto giving india and seven other complainants the right to slap american imports with tariffs of their own, the us has ended up scoring an own goal . 	2
an ontario court judge has made the rare move of agreeing to appoint an inspector to probe related-party deals at conrad black #39;s canadian holding company hollinger inc 	2
boston american scientists say they have discovered two of the smallest planets ever detected outside our solar system - a sign, they said, that they are on the right track in the quest to find earth-like planets that could potentially support life . 	3
jason giambi stepped out of his black convertible with the california plates outside yankee stadium on friday evening and was met by a yankees security official . 	1
baghdad, iraq - american and iraqi troops clashed with insurgents north of baghdad on saturday, killing two militants and injuring three iraqi national guards, the us military said . 	0
a suicide car bomber detonated his vehicle near a police academy in the iraqi city of kirkuk on saturday, killing at least nine people and wounding 20, police said . 	0
us and iraqi forces have launched a major offensive against a town suspected of harboring insurgents in northern iraq. at least eight people have been killed and dozens injured in the fighting in tal afar saturday . 	0
ap - leaving their orbiting outpost unmanned, the international space station's two astronauts floated outside on a spacewalk friday and plugged in new antennas and replaced a worn-out piece of cooling equipment . 	3
ap - in kevin dyches' mind, the future is yellow. dyna-tek industries, a company kevin and his wife, sandra, bought five years ago, has developed synthetic urine for the research industry . 	3
chicago (reuters) - today's highly stressed business  travelers may need islands of respite to restore the spirit and  calm the tensions that build with security checks, crowded  flights and navigating a car in unfamiliar territory . 	2
canton coach: tom bresnahan (fourth year, 14-16). last year's record: 7-3. returning starters (5) : chris bell, ot/lb, 6-0, 250, sr.; mike alberts, ol/dl, 5-10, 235, sr.; hashim haneef, te/de, 6-2, 200, sr.; rob powell, g/dt, 5-11, 235, sr; patrick murphy, wr/db, 6-1, 170, sr. returning lettermen: mike burlingame, qb/s, sr.; russell burrows, g/lb, jr.; jacques faubras, wr/db, sr.; jason .. . 	1
francesca schiavone, the daughter of a milan bus driver, was traveling on foot in flushing. fast. desperately. a yellow tennis ball had risen like the sun over her head -- deftly lobbed by lefthander angela haynes -- descending at the baseline, and bounding toward the backstop . 	1
pro baseball: red sox vs. texas at fenway park, 1 p.m.; international league: pawtucket vs. rochester at mccoy stadium, pawtucket, r.i., 6 p.m.; eastern league: portland vs. new hampshire at hadlock field, portland, maine, 6 p.m.; atlantic league: nashua vs. newark at holman stadium, nashua, 6:30 p.m.; northeast league: brockton at bangor, 6:30 p.m.; eastern league: altoona at new britain, .. . 	1
beslan, russia -- the hostage standoff at a school near chechnya ended tragically yesterday with more than 200 children and adults reported killed and hundreds injured in an afternoon of fighting . 	0
but officials say it might be difficult for her to resume her official duties this year. naruhito were driven from the palace where they live to the nearby residence of emperor akihito and empress michiko . 	0
tokyo -- electronics and entertainment giant sony corp. is talking with wal-mart stores inc. and costco wholesale corp. in an effort to boost sales by shipping to us discount chains with which it previously did little business . 	2
civil liberties groups join the department of justice to protest a ruling that said isps can freely monitor e-mail. by ryan singel . 	3
malaysian prime minister abdullah ahmad badawi saturday expressed sadness over hostage-taking tragedy in russia that killed hundreds of innocent people . 	3
glaciers in qinghai-tibet plateau in west china have been shrinking at an unprecedented fast speed, said yao tandong, head of the qinghai-tibet plateau research institute under 	3
metro-goldwyn-mayer inc. (mgm.n: quote, profile, research) shares dropped 8 percent on thursday after the film studio indicated a sale of its assets would likely be less than wall street has been expecting . 	2
france has said it is confident that two journalists held hostage in iraq will be released, despite continuing uncertainty about their fate . 	0
new delhi : top indian and pakistani officials approved proposals to break the impasse over kashmir and strengthen ties on the eve of a meeting between the rival states #39; foreign ministers . 	0
wall street #39;s long vacation comes to an end, with a lot of old news to chew on. oh, and the fed. by mark gongloff, cnn/money senior writer . 	2
"\\""labor day is meant to be a day of rest for workers, but hypertaskers will\spend it bent over their laptops at starbucks, waiting for their non-fat venti\vanilla lattes while checking e-mail, reading newspapers and preparing for\tuesday morning meetings.""\\""the burgeoning number of wifi hotspots and popularity of handheld electronics\that allow us to stay connected on the go may give us more freedom - but\there's a cost. research shows that our brains aren't equipped for this much\activity. when we try to do more than even one simple task at a time, quality\of work diminishes and tasks take longer to complete. when we try to do this\for long periods, the result can be forgetfulness, sleeples ...\\ "	3
freeport, bahamas - hurricane frances ripped apart roofs, shattered windows and flooded neighborhoods as it raged through the bahamas on saturday, driving thousands from their homes before beginning a slow march toward the east coast of florida. at least one man was electrocuted in the storm.. . 	0
the rape case against kobe bryant finally fell to pieces shortly after 11 am wednesday, when his accuser called district attorney mark hurlbert to say she #39;d had enough and would no longer co-operate . 	1
kuala lumpur : thousands of supporters turned out at the airport to give malaysia #39;s ex-deputy prime minister anwar ibrahim a rousing send-off as he headed for surgery in germany on his second full day of freedom after six years in jail . 	0
islamabad (afp) -- pakistani president pervez musharraf on saturday swore in another 27 ministers, three days after inducting a 32-member cabinet headed by newly elected prime minister shaukat aziz, officials said . 	0
(sports network) - detroit registered a 4-2 win over the tampa bay devil rays on friday night at tropicana field. after the game, the tigers left the state as hurricane frances was set to affect the area in the next few days . 	1
in a rare address to his nation at a time of grave crisis, president vladimir v. putin said saturday that the school siege the southern city of beslan was an attack on 	0
miami (sports network) - hurricane frances has already  affected major league baseball this weekend as five games have  been postponed . 	1
"baghdad, iraq - the army general who once ran detention operations in iraq said a ""conspiracy"" among top u.s. commanders has left her to blame for the abuses of iraqi inmates at abu ghraib prison.. . "	0
ap - iraqi militants threatened to behead a turkish truck driver if his company and the kuwaiti contractor it works for don't stop their operations in iraq within 48 hours, according to a videotape aired on arab television saturday . 	0
